============================== SRIM-2006.02 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Ni(1.68 GeV) ==> Mylar(  5 um) ============================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 5792 28 .1671299E+10   5016689E-02  .7416E+01 -.6273E+01   .9999999  .0001811 -.0000683
T 5793 28 .1671131E+10   5005730E-02  .8057E+01 -.4794E+01   .9999999  .0002994 -.0002736
T 5794 28 .1671143E+10   5007903E-02 -.2394E+01  .3989E+01   .9999999 -.0000102  .0001364
T 5795 28 .1671357E+10   5019922E-02  .8879E+01 -.1780E+02   .9999998  .0003169 -.0004680
T 5796 28 .1671246E+10   5003306E-02 -.7549E+01 -.5152E+01   .9999999 -.0004155  .0000689
T 5797 28 .1671153E+10   5027211E-02 -.1579E+01  .1024E+01   .9999998 -.0002182  .0005727
T 5798 28 .1671253E+10   5008414E-02 -.6962E+01 -.1719E+01   .9999999 -.0001442 -.0002415
T 5799 28 .1671433E+10   5003942E-02 -.2430E+01 -.2922E+01   .9999999 -.0001162  .0000669
T 5800 28 .1671067E+10   5021504E-02  .4201E+01  .7774E+01   .9999998 -.0000663  .0005667
T 5801 28 .1671073E+10   5036333E-02  .4203E+00  .2803E+01   .9999999  .0000023 -.0000935
T 5802 28 .1671288E+10   5003241E-02  .3775E+01  .7048E+01   .9999999  .0000963  .0002786
T 5803 28 .1671128E+10   5011648E-02 -.2365E+01 -.7755E+01   .9999999  .0000186 -.0001048
T 5804 28 .1671243E+10   5004972E-02 -.1720E+02  .1219E+02   .9999997 -.0006706  .0004901
T 5805 28 .1670898E+10   5029412E-02  .7192E+01  .3588E+00   .9999999  .0003222 -.0001620
T 5806 28 .1671096E+10   5003748E-02  .3129E+01 -.9575E+00   .9999999  .0001418  .0001631
T 5807 28 .1670957E+10   5003570E-02 -.7376E+01  .8449E+01   .9999999 -.0002988  .0001633
T 5808 28 .1671218E+10   5016691E-02 -.4084E+01  .1075E+01   .9999999 -.0002101  .0000512
T 5809 28 .1671146E+10   5042129E-02  .7465E+01  .2213E+01   .9999999  .0002047  .0001081
T 5810 28 .1671121E+10   5035713E-02 -.6136E+01  .1349E+01   .9999999 -.0001234 -.0000264
T 5811 28 .1670772E+10   5030621E-02  .4982E+01  .1310E+01   .9999999  .0000633  .0000847
T 5812 28 .1670684E+10   5031204E-02 -.1381E+02 -.7741E+01   .9999999 -.0001462 -.0003465
T 5813 28 .1671409E+10   5035952E-02  .7658E-01 -.8474E+01   .9999999  .0002208 -.0002962
T 5814 28 .1671040E+10   5029160E-02  .3153E+01  .5501E+01   .9999999  .0001256  .0005228
T 5815 28 .1671159E+10   5004299E-02  .6287E+01 -.3775E+01   .9999999  .0000514 -.0001069
T 5816 28 .1671308E+10   5029884E-02 -.8173E+01  .1122E+02   .9999997 -.0002869  .0006914
T 5817 28 .1671065E+10   5003812E-02 -.1142E+02 -.1639E+02   .9999998 -.0005117 -.0004232
T 5818 28 .1671204E+10   5018567E-02 -.5801E+01 -.4843E+01   .9999999 -.0001862 -.0003309
T 5819 28 .1671140E+10   5004381E-02 -.8975E+01 -.6526E+01   .9999999 -.0004447 -.0001165
T 5820 28 .1671064E+10   5028321E-02 -.2817E+01  .3240E+01   .9999999 -.0000003 -.0000413
T 5821 28 .1671124E+10   5004646E-02 -.1204E+01  .7694E+01   .9999999 -.0000452  .0001421
T 5822 28 .1671249E+10   5001321E-02  .3380E+01 -.2820E+01   .9999999  .0001363 -.0001084
T 5823 28 .1670864E+10   5009198E-02 -.1029E+02 -.7939E+01   .9999998 -.0004230 -.0003628
T 5824 28 .1671377E+10   5020529E-02  .6483E+01 -.4669E+01   .9999999  .0000845 -.0000907
T 5825 28 .1670974E+10   5043469E-02 -.3710E+01  .8601E+01   .9999999 -.0004235  .0002602
T 5826 28 .1670761E+10   5010617E-02 -.1048E+02  .1452E+01   .9999999 -.0005106  .0001075
T 5827 28 .1671767E+10   5003482E-02 -.6345E+01  .1528E+01   .9999999  .0000635 -.0001143
T 5828 28 .1670771E+10   5021696E-02 -.3449E+01  .2023E+01   .9999999 -.0002824  .0000050
T 5829 28 .1671673E+10   5002601E-02  .2468E+01 -.7538E+00   .9999999  .0000149 -.0000936
T 5830 28 .1671125E+10   5008153E-02 -.3324E+01  .3178E-01   .9999999  .0001439 -.0002320
T 5831 28 .1671247E+10   5033504E-02 -.4299E+01 -.1001E+02   .9999999 -.0002694 -.0003103
T 5832 28 .1671218E+10   5009357E-02  .5083E+01  .4492E+01   .9999999  .0001667 -.0000345
T 5833 28 .1671626E+10   5015734E-02  .1830E+02  .2368E+01   .9999998  .0006161 -.0000371
T 5834 28 .1671299E+10   5006061E-02  .8858E+01  .6093E+00   .9999999  .0000655 -.0000572
T 5835 28 .1670996E+10   5004466E-02  .2769E+01 -.2308E+01   .9999999  .0001521 -.0001277
T 5836 28 .1671042E+10   5009834E-02  .1248E+02  .4068E+01   .9999999  .0004289  .0001142
T 5837 28 .1671230E+10   5016222E-02  .2554E+01  .1866E+01   .9999999  .0001695  .0001026
T 5838 28 .1670979E+10   5028031E-02 -.1659E+01  .3383E+01   .9999999 -.0000632  .0000528
T 5839 28 .1671008E+10   5027597E-02 -.3103E+01 -.8811E+01   .9999999 -.0001719 -.0002802
T 5840 28 .1671487E+10   5001845E-02 -.3897E-01 -.8050E+01   .9999999  .0000421 -.0002696
T 5841 28 .1671080E+10   5022926E-02  .4505E+01 -.8382E+01   .9999999  .0002339 -.0003216
T 5842 28 .1671232E+10   5008308E-02  .2670E+01 -.1649E+01   .9999999  .0000996  .0000901
T 5843 28 .1671075E+10   5025726E-02 -.1299E+01 -.7165E+00   .9999999  .0000325  .0001759
T 5844 28 .1671003E+10   5008438E-02  .2553E+01  .1788E+01   .9999999  .0000399  .0000923
T 5845 28 .1670985E+10   5002765E-02 -.5029E+01 -.1272E+00   .9999999 -.0001015 -.0001239
T 5846 28 .1671155E+10   5011754E-02  .1963E+01 -.4511E+01   .9999999  .0005344 -.0000562
T 5847 28 .1671428E+10   5000117E-02  .5737E+01  .5078E+01   .9999999  .0001128  .0002680
T 5848 28 .1671254E+10   5021143E-02  .1581E+02 -.8426E+01   .9999999  .0004113 -.0003322
T 5849 28 .1671321E+10   5016802E-02 -.5987E+00 -.5423E+01   .9999999  .0001237 -.0002240
T 5850 28 .1670578E+10   5028867E-02 -.6191E+01  .6004E+01   .9999999 -.0003102  .0003911
T 5851 28 .1671224E+10   5025532E-02 -.2770E+01 -.7255E+01   .9999999 -.0003050 -.0001949
T 5852 28 .1671260E+10   5021411E-02 -.4025E+00  .1124E+02   .9999999 -.0000271  .0003880
T 5853 28 .1671138E+10   5010347E-02  .8220E+01  .1170E+02   .9999999  .0001262  .0003677
T 5854 28 .1671328E+10   5010021E-02  .1113E+02  .6588E+01   .9999999  .0002926  .0001455
T 5855 28 .1670999E+10   5013892E-02  .4884E+01 -.6512E+01   .9999999 -.0000376 -.0004029
T 5856 28 .1670948E+10   5036057E-02 -.8091E+01  .2642E+01   .9999999 -.0000835  .0001855
T 5857 28 .1671182E+10   5000753E-02  .3545E+02 -.2058E+01   .9999995  .0009867  .0003057
T 5858 28 .1671279E+10   5002694E-02  .4644E+01 -.5755E+00   .9999999  .0000681  .0000683
T 5859 28 .1671286E+10   5020382E-02  .2265E+01 -.6703E+01   .9999999  .0001069 -.0001193
T 5860 28 .1671342E+10   5018455E-02  .4599E+01  .2447E+01   .9999999  .0000302  .0001491
T 5861 28 .1670730E+10   5012924E-02  .7703E+00  .2756E+01   .9999999  .0001353  .0001263
T 5862 28 .1671061E+10   5023815E-02 -.4783E+00 -.3401E+01   .9999999  .0001055 -.0003599
T 5863 28 .1671344E+10   5010592E-02  .6325E+00  .1598E+02   .9999997 -.0000476  .0007400
T 5864 28 .1670947E+10   5009242E-02  .1403E+02 -.4586E+00   .9999998  .0005434 -.0000835
T 5865 28 .1670999E+10   5004765E-02 -.5943E+01  .4571E+00   .9999998 -.0005564 -.0000752
T 5866 28 .1671343E+10   5007569E-02  .4525E+01  .4182E+00   .9999999 -.0000001  .0000494
T 5867 28 .1670899E+10   5017263E-02  .2818E+01  .1625E+01   .9999999 -.0001115  .0000603
T 5868 28 .1671212E+10   5002021E-02 -.3402E+01 -.2999E+01   .9999999 -.0002113 -.0002903
T 5869 28 .1671066E+10   5022788E-02 -.1790E+00  .1067E+02   .9999999  .0000168  .0003952
T 5870 28 .1671298E+10   5026483E-02  .2065E+01  .4351E+01   .9999999  .0001508 -.0000380
T 5871 28 .1670961E+10   5009423E-02  .1181E+02  .7634E+01   .9999999  .0000528  .0002025
T 5872 28 .1671260E+10   5024658E-02  .1066E+01  .5211E+01   .9999999  .0001523  .0001121
T 5873 28 .1671387E+10   5016777E-02  .1271E+02  .1071E+02   .9999999  .0003389  .0002306
T 5874 28 .1671284E+10   5019948E-02  .1109E+01 -.3043E+00   .9999999  .0000116 -.0001189
T 5875 28 .1671362E+10   5014899E-02 -.1200E+01 -.5060E+01   .9999999 -.0000145 -.0001440
T 5876 28 .1671464E+10   5022223E-02 -.2073E+01 -.1994E+01   .9999999  .0001260  .0000437
T 5877 28 .1671072E+10   5017053E-02  .1717E+01 -.1883E+00   .9999999  .0001001  .0002043
T 5878 28 .1671395E+10   5022628E-02 -.2247E+02  .1203E+01   .9999998 -.0005715 -.0001838
T 5879 28 .1671500E+10   5005459E-02 -.7774E+00  .6787E+01   .9999999  .0000287  .0003050
T 5880 28 .1671175E+10   5014505E-02  .1934E+01  .6589E+01   .9999999  .0001749  .0004977
T 5881 28 .1671035E+10   5011918E-02 -.3419E-01  .1413E+01   .9999999  .0000158  .0000897
T 5882 28 .1671058E+10   5038881E-02 -.5257E+01 -.1847E+02   .9999996 -.0004995 -.0007053
T 5883 28 .1670731E+10   5020639E-02  .4149E+01 -.7961E+01   .9999999  .0003331 -.0003344
T 5884 28 .1671044E+10   5005936E-02  .9969E+01 -.2266E+01   .9999999  .0002996 -.0000491
T 5885 28 .1671210E+10   5012972E-02  .1145E+02  .3375E+01   .9999999  .0002343  .0000653
T 5886 28 .1671335E+10   5036917E-02 -.1863E+01 -.9794E+01   .9999998  .0004487 -.0003584
T 5887 28 .1671266E+10   5027990E-02 -.1003E+01  .8410E+01   .9999999 -.0000159  .0003393
T 5888 28 .1671245E+10   5011695E-02  .1401E+01  .1778E+01   .9999999  .0001015  .0001043
T 5889 28 .1670789E+10   5003446E-02 -.8728E+00 -.5447E+01   .9999999 -.0000740 -.0002097
T 5890 28 .1671174E+10   5014227E-02  .2196E+01 -.7550E+00   .9999999  .0000087 -.0001088
T 5891 28 .1671292E+10   5004046E-02 -.1189E+01 -.3036E+01   .9999999 -.0001536 -.0002017
T 5892 28 .1671288E+10   5028476E-02 -.1225E+01  .5343E+01   .9999999 -.0000059  .0001749
T 5893 28 .1671202E+10   5009020E-02 -.3151E+01  .2543E+01   .9999999  .0002294  .0000666
T 5894 28 .1671175E+10   5004282E-02 -.1674E+01  .4535E+01   .9999999 -.0000299  .0002008
T 5895 28 .1671384E+10   5035670E-02 -.1533E+02  .6672E+00   .9999999 -.0005175  .0001392
T 5896 28 .1671482E+10   5002247E-02 -.2363E+02  .1363E+02   .9999993 -.0009560  .0007171
T 5897 28 .1671095E+10   5001795E-02 -.1508E+02  .4561E+01   .9999999 -.0003072  .0000304
T 5898 28 .1671066E+10   5012168E-02 -.9328E+01 -.7610E+01   .9999998 -.0005731 -.0003889
T 5899 28 .1671208E+10   5003999E-02 -.2790E+01  .4038E+01   .9999999 -.0001042 -.0000347
T 5900 28 .1671107E+10   5005596E-02  .1474E+02 -.3945E+01   .9999998  .0005447 -.0002222
T 5901 28 .1671009E+10   5007054E-02 -.5917E+01  .1328E+02   .9999999 -.0002276  .0004512
T 5902 28 .1670876E+10   5037556E-02 -.5755E+01 -.4288E+01   .9999999 -.0001335 -.0000234
T 5903 28 .1671318E+10   5024276E-02 -.6805E+01  .8154E-01   .9999999 -.0002388  .0000785
T 5904 28 .1671058E+10   5008687E-02  .1978E+00  .7486E+00   .9999999 -.0001511  .0001676
T 5905 28 .1671247E+10   5009660E-02 -.1011E+02 -.1235E+01   .9999998 -.0005602 -.0002493
T 5906 28 .1671046E+10   5032516E-02  .6007E+01  .5924E+01   .9999999 -.0000678  .0000162
T 5907 28 .1670997E+10   5018196E-02  .7130E+01 -.2683E+01   .9999999  .0002305 -.0001554
T 5908 28 .1671031E+10   5045385E-02 -.5577E+01 -.3903E+01   .9999999 -.0003012 -.0001780
T 5909 28 .1671336E+10   5039667E-02  .7091E+01  .5962E+00   .9999999  .0001855  .0001382
T 5910 28 .1671109E+10   5022208E-02 -.7726E+01 -.2292E+02   .9999998 -.0002093 -.0006049
T 5911 28 .1671124E+10   5016872E-02 -.5155E+01 -.2414E+01   .9999999 -.0001601 -.0001418
T 5912 28 .1671011E+10   5020158E-02  .6368E+01 -.3852E+01   .9999999 -.0000353 -.0001690
T 5913 28 .1671225E+10   5008970E-02 -.1082E+02 -.3523E+01   .9999998 -.0005126 -.0003480
T 5914 28 .1670902E+10   5031530E-02 -.1058E+01 -.1218E+02   .9999999 -.0000623 -.0004145
T 5915 28 .1670967E+10   5004343E-02  .5494E+01 -.5085E+01   .9999999  .0002415 -.0001070
T 5916 28 .1671018E+10   5003529E-02 -.3441E+01  .1220E+02   .9999998 -.0002540  .0005382
T 5917 28 .1671392E+10   5016745E-02 -.6531E+01  .4358E+01   .9999999 -.0002918  .0000953
T 5918 28 .1671361E+10   5007680E-02  .2760E+01  .4240E+01   .9999999  .0001125  .0000029
T 5919 28 .1670997E+10   5020397E-02 -.6995E+01 -.2106E+01   .9999999 -.0001502 -.0000124
T 5920 28 .1671187E+10   5019926E-02 -.2258E+01  .3034E+01   .9999999 -.0001715  .0000212
T 5921 28 .1671153E+10   5021734E-02  .5149E+00 -.6654E+00   .9999999  .0000397 -.0000827
T 5922 28 .1671233E+10   5042533E-02 -.1273E+02 -.1304E+02   .9999999 -.0002774 -.0002146
T 5923 28 .1671174E+10   5019398E-02  .5360E+01 -.2752E+01   .9999999  .0001744 -.0000901
T 5924 28 .1671216E+10   5024823E-02 -.6512E+01 -.8492E+01   .9999999  .0000214 -.0002554
T 5925 28 .1670984E+10   5012025E-02 -.4573E+01 -.1867E+02   .9999992  .0003851 -.0011952
T 5926 28 .1670815E+10   5024837E-02  .7287E+00 -.3547E+01   .9999999  .0001115 -.0001625
T 5927 28 .1671092E+10   5020817E-02  .8067E+01 -.5213E+01   .9999999  .0004171 -.0001999
T 5928 28 .1671177E+10   5007715E-02  .2559E+01 -.2214E+01   .9999999  .0000617  .0001445
T 5929 28 .1670985E+10   5030061E-02  .2778E+01  .4736E+01   .9999999  .0002243  .0001446
T 5930 28 .1671316E+10   5000462E-02  .1974E+01 -.8247E+01   .9999999  .0001973 -.0002688
T 5931 28 .1671023E+10   5008775E-02 -.3352E+00 -.1291E+00   .9999999 -.0001910 -.0000396
T 5932 28 .1671384E+10   5007974E-02 -.7940E+01 -.1880E+01   .9999999 -.0002402 -.0001680
T 5933 28 .1671640E+10   5010709E-02 -.6028E+01  .3402E+01   .9999999 -.0002557  .0000493
T 5934 28 .1671229E+10   5009930E-02  .3034E+01 -.1503E+02   .9999997  .0001004 -.0007526
T 5935 28 .1671086E+10   5030877E-02 -.8481E+01  .3282E+01   .9999999 -.0000113  .0001365
T 5936 28 .1671234E+10   5027513E-02 -.1123E+00  .5159E+01   .9999999 -.0001118  .0003498
T 5937 28 .1670822E+10   5013432E-02 -.6689E+01  .1070E+02   .9999979 -.0014124  .0014731
T 5938 28 .1670984E+10   5015389E-02 -.1495E+02 -.1126E+02   .9999997 -.0003616 -.0007273
T 5939 28 .1671498E+10   5000961E-02 -.9146E+01 -.5779E+01   .9999999 -.0002397 -.0002353
T 5940 28 .1671079E+10   5011499E-02  .2824E+01 -.7135E+01   .9999999  .0003782  .0000302
T 5941 28 .1671036E+10   5046609E-02  .2581E+00  .1506E+01   .9999999  .0001053 -.0000565
T 5942 28 .1671256E+10   5008587E-02 -.2661E+01 -.2870E+01   .9999999 -.0001413 -.0001484
T 5943 28 .1671288E+10   5002004E-02  .1678E+01  .1753E+01   .9999999  .0001051  .0000709
T 5944 28 .1671031E+10   5029324E-02  .6852E+01 -.5215E+01   .9999998  .0002139 -.0005357
T 5945 28 .1671036E+10   5017344E-02 -.4464E+01  .1566E+02   .9999997 -.0001532  .0008182
T 5946 28 .1670940E+10   5008354E-02 -.1495E+02  .3224E+02   .9999995 -.0004148  .0008658
T 5947 28 .1671226E+10   5008123E-02 -.4279E+01 -.1717E+02   .9999999 -.0001935 -.0004790
T 5948 28 .1670877E+10   5023398E-02 -.1419E+01 -.2727E+01   .9999999 -.0000993 -.0001644
T 5949 28 .1671610E+10   5019094E-02 -.3043E+01 -.8316E+01   .9999999 -.0001210 -.0002900
T 5950 28 .1670844E+10   5044888E-02  .1136E+02  .1622E+02   .9999997  .0004232  .0006644
T 5951 28 .1671154E+10   5004350E-02  .4812E+00  .3857E+01   .9999999 -.0000060  .0001356
T 5952 28 .1670785E+10   5040271E-02  .1578E+01 -.2516E+01   .9999999  .0000218 -.0001738
T 5953 28 .1670928E+10   5020994E-02  .1971E+01  .5467E+01   .9999999 -.0000271  .0000877
T 5954 28 .1671543E+10   5008349E-02  .7253E+01 -.1017E+01   .9999999  .0001545 -.0001801
T 5955 28 .1670898E+10   5027222E-02 -.8319E+01  .1627E+01   .9999997 -.0007231  .0000782
T 5956 28 .1671098E+10   5001222E-02 -.3552E+01 -.4121E+01   .9999999 -.0002822  .0000186
T 5957 28 .1671014E+10   5024344E-02  .1070E+02  .1393E+02   .9999997  .0005560  .0005485
T 5958 28 .1671142E+10   5011089E-02 -.2667E+01 -.2552E+01   .9999999 -.0001505 -.0001607
T 5959 28 .1671251E+10   5010339E-02  .1417E+00  .9899E+01   .9999999 -.0000324  .0003335
T 5960 28 .1671417E+10   5035670E-02  .4132E+01  .2609E+01   .9999999  .0002441  .0002676
T 5961 28 .1671798E+10   5007298E-02  .3303E+01  .2136E+01   .9999999  .0001385  .0001501
T 5962 28 .1671656E+10   5027340E-02  .6835E+01  .2253E+01   .9999999  .0001910  .0002195
T 5963 28 .1671231E+10   5003217E-02  .1758E+00 -.1782E+01   .9999999  .0000457 -.0000295
T 5964 28 .1670748E+10   5006159E-02 -.6121E+01 -.6372E+01   .9999998  .0004713  .0004283
T 5965 28 .1671122E+10   5037790E-02  .7171E+01  .8550E+01   .9999999  .0001862  .0003748
T 5966 28 .1671218E+10   5028964E-02  .5101E+01 -.1143E+01   .9999999  .0001474 -.0001961
T 5967 28 .1671082E+10   5032939E-02 -.2152E+01 -.1828E+02   .9999999 -.0001757 -.0004896
T 5968 28 .1670793E+10   5000131E-02  .7796E+01 -.1545E+02   .9999999  .0001798 -.0005009
T 5969 28 .1671144E+10   5042699E-02  .2879E+01 -.4899E+01   .9999999 -.0000064 -.0001046
T 5970 28 .1671647E+10   5039676E-02  .3762E+01 -.1496E+01   .9999999  .0000777 -.0001772
T 5971 28 .1671305E+10   5007712E-02 -.7676E+00  .1279E+02   .9999999  .0000028  .0003614
T 5972 28 .1671343E+10   5016725E-02 -.2255E+01  .2190E+01   .9999999 -.0000903  .0001002
T 5973 28 .1671022E+10   5007283E-02  .3236E+01 -.2711E+01   .9999999  .0000344 -.0001359
T 5974 28 .1670947E+10   5014395E-02  .9667E+01  .7320E+01   .9999999  .0003422  .0002536
T 5975 28 .1671137E+10   5010267E-02  .1304E+02 -.7285E+01   .9999998  .0002267 -.0005020
T 5976 28 .1671293E+10   5016727E-02  .2884E+01  .2458E+01   .9999999 -.0000197 -.0000600
T 5977 28 .1671043E+10   5017143E-02  .2627E+01 -.3535E+01   .9999999  .0000052 -.0001002
T 5978 28 .1670783E+10   5019974E-02  .4946E+01  .8324E+01   .9999999  .0002604  .0004311
T 5979 28 .1671380E+10   5003340E-02 -.7341E+01  .7100E-01   .9999999 -.0002498  .0001856
T 5980 28 .1671324E+10   5000285E-02 -.7031E+00 -.2246E+01   .9999999 -.0000458 -.0001032
T 5981 28 .1671470E+10   5000549E-02 -.5233E+01 -.3897E+01   .9999999 -.0001603 -.0001702
T 5982 28 .1671016E+10   5009699E-02  .5250E+01  .9943E+01   .9999999 -.0000433  .0002475
T 5983 28 .1671075E+10   5000097E-02 -.2740E+01 -.8359E+00   .9999999  .0001711 -.0000208
T 5984 28 .1671165E+10   5009146E-02  .1207E+02 -.5401E+01   .9999999  .0003127 -.0002356
T 5985 28 .1671163E+10   5006419E-02  .6114E+00 -.7612E+00   .9999999  .0000219  .0000448
T 5986 28 .1670937E+10   5006590E-02  .7407E+01 -.3651E+01   .9999999  .0005199 -.0001553
T 5987 28 .1671423E+10   5030611E-02  .3880E+01  .1116E+02   .9999999 -.0001529  .0001542
T 5988 28 .1671112E+10   5017910E-02  .1828E+02  .4209E-01   .9999997  .0007273  .0003156
T 5989 28 .1671322E+10   5026333E-02 -.2736E+01 -.3518E+00   .9999999 -.0000597 -.0000169
T 5990 28 .1670872E+10   5018875E-02  .2632E+01  .1179E+02   .9999999  .0000328  .0003834
T 5991 28 .1671271E+10   5016465E-02 -.1079E+02 -.3665E+01   .9999999 -.0004213 -.0001176
T 5992 28 .1671424E+10   5021052E-02  .4822E+01 -.1365E+02   .9999999  .0000032 -.0004932
T 5993 28 .1671028E+10   5008315E-02 -.1985E+02 -.2509E+01   .9999997 -.0007618 -.0000083
T 5994 28 .1671133E+10   5011623E-02 -.1135E+01  .3368E+01   .9999999 -.0000554  .0000732
T 5995 28 .1671025E+10   5023718E-02 -.3953E+01 -.2529E+01   .9999999 -.0001516 -.0001183
T 5996 28 .1671148E+10   5007757E-02 -.3408E+01 -.2327E+01   .9999999 -.0000741 -.0001761
T 5997 28 .1671179E+10   5014769E-02 -.9373E+00 -.2088E+01   .9999999 -.0000166 -.0001001
T 5998 28 .1671263E+10   5048160E-02 -.2844E+02  .1992E+02   .9999983 -.0014162  .0012080
T 5999 28 .1671253E+10   5012483E-02  .1210E+01  .1750E+01   .9999999  .0000602  .0000915
T 6000 28 .1671009E+10   5042242E-02  .1882E+02 -.1020E+00   .9999997  .0006901 -.0001899
T 6001 28 .1671436E+10   5012915E-02  .2603E+01 -.8142E+01   .9999999 -.0000645 -.0004082
T 6002 28 .1671408E+10   5007971E-02 -.3192E+01  .5954E+01   .9999999 -.0002592  .0002067
T 6003 28 .1670909E+10   5016918E-02 -.1364E+01  .7358E+01   .9999999 -.0001702  .0001509
T 6004 28 .1670904E+10   5009984E-02 -.7450E+01 -.6217E+01   .9999999 -.0002641 -.0003055
T 6005 28 .1671106E+10   5022669E-02  .2440E+01  .1487E+02   .9999999  .0000158  .0005202
T 6006 28 .1671141E+10   5007867E-02 -.2028E+01  .6276E+01   .9999999 -.0000982  .0001097
T 6007 28 .1670958E+10   5001063E-02 -.1532E+02 -.4622E+01   .9999999 -.0002549 -.0001170
T 6008 28 .1671479E+10   5010797E-02 -.9570E+01 -.1128E+02   .9999998 -.0002666 -.0005996
T 6009 28 .1671565E+10   5005715E-02  .6203E+01 -.2784E+01   .9999999  .0001594 -.0000301
T 6010 28 .1671177E+10   5004503E-02 -.2946E+02 -.3475E+02   .9999992 -.0006413 -.0010538
T 6011 28 .1671387E+10   5021333E-02  .2705E+01  .4548E+00   .9999999  .0000576  .0000670
T 6012 28 .1670959E+10   5007673E-02  .4479E+01  .9077E+01   .9999999  .0001046  .0001883
T 6013 28 .1671160E+10   5002749E-02  .2457E+02  .1051E+02   .9999992  .0008751  .0008994
T 6014 28 .1671496E+10   5002167E-02  .5442E+00  .7368E+01   .9999998 -.0000911  .0005530
T 6015 28 .1671307E+10   5014107E-02 -.1918E+00  .6808E+00   .9999999 -.0001124  .0000131
T 6016 28 .1671408E+10   5035138E-02 -.6626E+00  .4436E+01   .9999999 -.0001516  .0001092
T 6017 28 .1670856E+10   5029770E-02 -.4334E+01 -.2532E+01   .9999999 -.0000359  .0001990
T 6018 28 .1671109E+10   5015756E-02  .6431E+00  .7168E+01   .9999999  .0001236  .0001113
T 6019 28 .1671120E+10   5020781E-02  .4133E+01  .6669E+00   .9999999  .0001274 -.0002732
T 6020 28 .1671033E+10   5021634E-02 -.4893E+00 -.1047E+02   .9999999 -.0002891 -.0004442
T 6021 28 .1671292E+10   5010571E-02 -.1142E+02  .7573E+01   .9999996 -.0007918  .0003119
T 6022 28 .1671223E+10   5021346E-02 -.1205E+02  .1052E+01   .9999999 -.0003066 -.0000605
T 6023 28 .1671380E+10   5036101E-02  .6662E+01  .5368E+01   .9999999  .0001872  .0002020
T 6024 28 .1671206E+10   5034239E-02  .3570E+01 -.6383E+01   .9999999  .0002733 -.0003906
T 6025 28 .1671450E+10   5013490E-02 -.2656E+01  .4758E+01   .9999999 -.0001396  .0001189
T 6026 28 .1670874E+10   5002927E-02  .3005E+02 -.2596E+02   .9999991  .0010484 -.0008831
T 6027 28 .1671388E+10   5003450E-02  .6618E+00 -.9407E+01   .9999999 -.0000717 -.0002430
T 6028 28 .1671649E+10   5018926E-02 -.1678E+01 -.6418E+01   .9999999 -.0000112 -.0000135
T 6029 28 .1671025E+10   5006649E-02  .2769E+01 -.3384E+01   .9999999  .0000464 -.0000183
T 6030 28 .1671219E+10   5008096E-02  .1531E+01  .3125E+01   .9999998 -.0003455  .0004331
