============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Graphite (carbon)( 2.13 um) ==============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  791  9 .8165217E+07   2150726E-02  .3692E+04 -.3573E+01   .9866484  .1628407 -.0027939
T  792  9 .8137341E+07   2137671E-02  .3756E+04  .3135E+02   .9853786  .1702859  .0056281
T  793  9 .8162804E+07   2133518E-02  .3876E+04 -.3384E+03   .9749072  .2118697 -.0683165
T  794  9 .8250408E+07   2149457E-02  .4012E+04  .7574E+02   .9821753  .1876165  .0114731
T  795  9 .8204528E+07   2136882E-02  .3949E+04  .4824E+02   .9844985  .1753571  .0035359
T  796  9 .8201163E+07   2135783E-02  .3756E+04 -.3002E+02   .9841435  .1773603  .0022079
T  797  9 .8134530E+07   2141865E-02  .3918E+04 -.4982E+02   .9825830  .1854413 -.0119200
T  798  9 .8271646E+07   2140006E-02  .3893E+04  .8092E+01   .9833853  .1813033  .0090835
T  799  9 .8235592E+07   2148798E-02  .3676E+04 -.4499E+02   .9867337  .1621317 -.0083616
T  800  9 .8238738E+07   2135462E-02  .3981E+04  .4601E+02   .9828263  .1845208 -.0021087
T  801  9 .8207075E+07   2149830E-02  .3400E+04  .7113E+02   .9889275  .1480089  .0107633
T  802  9 .8143466E+07   2146225E-02  .3678E+04 -.5342E+02   .9871898  .1593725 -.0075328
T  803  9 .8224749E+07   2138678E-02  .3829E+04  .8094E+02   .9830793  .1829526  .0091334
T  804  9 .8123094E+07   2133520E-02  .3968E+04 -.5720E+02   .9801683  .1978435 -.0113128
T  805  9 .8225012E+07   2137978E-02  .3746E+04  .7373E+02   .9854574  .1699217  .0005997
T  806  9 .8251492E+07   2145091E-02  .3836E+04  .1266E+03   .9827052  .1846736  .0136461
T  807  9 .8209112E+07   2145891E-02  .3933E+04 -.1323E+02   .9830442  .1829095 -.0129730
T  808  9 .8216502E+07   2143432E-02  .3723E+04  .8729E+02   .9847421  .1734804  .0136974
T  809  9 .8174108E+07   2134518E-02  .3878E+04 -.2524E+02   .9820603  .1885346 -.0035108
T  810  9 .8136395E+07   2135242E-02  .3868E+04 -.9135E+02   .9829625  .1836986 -.0062825
T  811  9 .8198464E+07   2135577E-02  .3800E+04 -.4718E+02   .9832540  .1822404 -.0003320
T  812  9 .8254516E+07   2141903E-02  .3937E+04 -.8314E+02   .9836370  .1800693 -.0057639
T  813  9 .8242229E+07   2147738E-02  .3621E+04  .2696E+02   .9870421  .1604392 -.0026736
T  814  9 .8208310E+07   2137800E-02  .3780E+04 -.9926E+01   .9876265  .1566270  .0078659
T  815  9 .8240608E+07   2139095E-02  .3786E+04  .8273E+02   .9857239  .1682151 -.0072220
T  816  9 .8137467E+07   2136687E-02  .4250E+04 -.1017E+03   .9773302  .2114083 -.0115015
T  817  9 .8180870E+07   2140413E-02  .3721E+04  .2255E+03   .9853664  .1701021  .0108823
T  818  9 .8151445E+07   2139675E-02  .3407E+04  .2254E+03   .9879390  .1547773  .0045301
T  819  9 .8180851E+07   2143242E-02  .3935E+04 -.1146E+03   .9795418  .2009738 -.0103622
T  820  9 .8154281E+07   2145608E-02  .3586E+04 -.3572E+02   .9880704  .1539223 -.0049880
T  821  9 .8187002E+07   2137561E-02  .4048E+04  .8739E+02   .9828201  .1837192  .0176614
T  822  9 .8144315E+07   2147460E-02  .3535E+04 -.7746E+02   .9876974  .1563271 -.0039683
T  823  9 .8175342E+07   2146461E-02  .3874E+04 -.1028E+03   .9840316  .1779256 -.0049315
T  824  9 .8257971E+07   2140681E-02  .3729E+04  .9584E+02   .9840476  .1775203  .0117010
T  825  9 .8237760E+07   2139044E-02  .3652E+04  .1555E+00   .9867763  .1620664 -.0026455
T  826  9 .8277646E+07   2139868E-02  .3902E+04  .1092E+03   .9840921  .1776448  .0022553
T  827  9 .8197341E+07   2139092E-02  .3826E+04 -.8510E+02   .9854844  .1694752 -.0099283
T  828  9 .8139559E+07   2148689E-02  .3875E+04 -.1169E+03   .9838263  .1787486 -.0116033
T  829  9 .8210813E+07   2137869E-02  .3788E+04  .6891E+02   .9835156  .1805562  .0098276
T  830  9 .8160279E+07   2140157E-02  .3902E+04 -.8679E+02   .9833208  .1817444 -.0070066
T  831  9 .8157067E+07   2135580E-02  .3929E+04 -.3545E+02   .9833253  .1814254 -.0124960
T  832  9 .8251424E+07   2130119E-02  .3793E+04 -.1033E+03   .9845726  .1744266 -.0138612
T  833  9 .8275367E+07   2143905E-02  .3887E+04  .7128E+02   .9839055  .1784739  .0087806
T  834  9 .8297949E+07   2139677E-02  .3683E+04 -.4913E+02   .9850858  .1719850 -.0052148
T  835  9 .8142642E+07   2145055E-02  .3656E+04 -.7019E+02   .9870655  .1603147 -.0009460
T  836  9 .8142614E+07   2143893E-02  .3950E+04  .7209E+02   .9827927  .1846515  .0047191
T  837  9 .8241463E+07   2134920E-02  .3771E+04 -.1503E+02   .9833990  .1814533 -.0010540
T  838  9 .8199569E+07   2142799E-02  .3781E+04  .8536E+02   .9854831  .1696900  .0053340
T  839  9 .8039748E+07   2150346E-02  .3762E+04 -.8646E+01   .9845916  .1748562 -.0021541
T  840  9 .8209191E+07   2137196E-02  .3726E+04 -.7339E+02   .9857645  .1677356 -.0115384
T  841  9 .8220746E+07   2134946E-02  .3742E+04  .1078E+03   .9849544  .1726154  .0082937
T  842  9 .8155239E+07   2146185E-02  .3912E+04 -.6554E+02   .9843088  .1764377  .0024183
T  843  9 .8237201E+07   2136739E-02  .3832E+04  .4604E+02   .9829774  .1833732  .0113870
T  844  9 .8233132E+07   2142981E-02  .4031E+04 -.5360E+02   .9813557  .1918176 -.0121211
T  845  9 .8133785E+07   2146823E-02  .3727E+04 -.3378E+02   .9857219  .1670580 -.0210682
T  846  9 .8221153E+07   2140259E-02  .3835E+04  .1243E+03   .9864986  .1631650  .0140605
T  847  9 .8093149E+07   2143788E-02  .3728E+04 -.1728E+02   .9837145  .1797290  .0018218
T  848  9 .8244060E+07   2144391E-02  .3875E+04 -.1181E+03   .9842750  .1761677 -.0129457
T  849  9 .8194118E+07   2135525E-02  .4186E+04  .1827E+03   .9756503  .2184400  .0197588
T  850  9 .8201039E+07   2136034E-02  .3970E+04 -.2355E+03   .9766238  .2143404 -.0162511
T  851  9 .8199919E+07   2134683E-02  .3720E+04 -.1833E+03   .9869591  .1595783 -.0211298
T  852  9 .8158541E+07   2135510E-02  .3718E+04  .8656E+02   .9868123  .1618382  .0031300
T  853  9 .8168331E+07   2134576E-02  .4144E+04  .1280E+02   .9790021  .2037712  .0056735
T  854  9 .8131901E+07   2147836E-02  .3496E+04 -.6456E+02   .9883373  .1521073 -.0072660
T  855  9 .8188374E+07   2137459E-02  .3676E+04 -.7449E+02   .9848927  .1727368 -.0121845
T  856  9 .8121733E+07   2136242E-02  .3698E+04 -.3069E+02   .9852143  .1713227 -.0011173
T  857  9 .8246658E+07   2150108E-02  .3834E+04  .7678E+02   .9829407  .1839229 -.0001347
T  858  9 .8255099E+07   2143336E-02  .3929E+04 -.9833E+01   .9828917  .1841241 -.0047056
T  859  9 .8208847E+07   2134569E-02  .3854E+04  .9438E+02   .9814804  .1915624  .0003898
T  860  9 .8233518E+07   2149083E-02  .3711E+04  .1204E+02   .9853224  .1706979  .0014244
T  861  9 .8208794E+07   2137747E-02  .3591E+04 -.1721E+03   .9885388  .1502927 -.0142534
T  862  9 .8224204E+07   2138593E-02  .3969E+04  .1765E+03   .9826301  .1855532 -.0028372
T  863  9 .8232588E+07   2142131E-02  .3601E+04 -.4565E+02   .9864448  .1639663 -.0064581
T  864  9 .8286089E+07   2145086E-02  .3762E+04 -.1738E+03   .9842524  .1765371 -.0090517
T  865  9 .8197784E+07   2142572E-02  .3792E+04 -.4652E+02   .9842812  .1763228 -.0100360
T  866  9 .8150113E+07   2135574E-02  .3739E+04 -.9068E+02   .9845775  .1749479 -.0005680
T  867  9 .8207138E+07   2140436E-02  .3677E+04  .2330E+03   .9865837  .1617708  .0219719
T  868  9 .8249761E+07   2136775E-02  .3566E+04  .1246E+02   .9879353  .1545487  .0099287
T  869  9 .8130071E+07   2136767E-02  .3952E+04 -.1421E+02   .9830266  .1834617  .0006662
T  870  9 .8132953E+07   2147182E-02  .3699E+04 -.4173E+02   .9850753  .1718329  .0100004
T  871  9 .8194222E+07   2137885E-02  .3815E+04  .1930E+03   .9838702  .1780283  .0174767
T  872  9 .8248898E+07   2140773E-02  .3841E+04  .1423E+03   .9846728  .1741116  .0102286
T  873  9 .8149992E+07   2140634E-02  .3871E+04 -.6599E+02   .9834854  .1809189  .0049739
T  874  9 .8084974E+07   2142154E-02  .3781E+04 -.1495E+03   .9849268  .1697535 -.0332097
T  875  9 .8276856E+07   2150305E-02  .3843E+04  .1306E+03   .9850497  .1720444  .0088169
T  876  9 .8061675E+07   2148559E-02  .4049E+04 -.9154E+02   .9756050  .2195212  .0023056
T  877  9 .8155962E+07   2139512E-02  .3976E+04 -.1453E+03   .9829082  .1837525 -.0112463
T  878  9 .8289779E+07   2131025E-02  .3659E+04 -.2451E+03   .9823707  .1859631 -.0191182
T  879  9 .8039155E+07   2135137E-02  .3809E+04 -.1531E+03   .9842211  .1767910 -.0073324
T  880  9 .8311259E+07   2147088E-02  .3868E+04 -.2438E+02   .9841760  .1770204 -.0078294
T  881  9 .8181247E+07   2143560E-02  .3599E+04  .6076E+03   .9869362  .1547341  .0448810
T  882  9 .8240378E+07   2141548E-02  .3751E+04 -.8062E+02   .9846880  .1739137 -.0119803
T  883  9 .8061808E+07   2138710E-02  .3756E+04  .1318E+03   .9838888  .1772194  .0235824
T  884  9 .8183409E+07   2148259E-02  .3590E+04 -.1232E+02   .9862296  .1653575  .0028390
T  885  9 .8217944E+07   2137429E-02  .3892E+04 -.1176E+03   .9832463  .1822560 -.0030645
T  886  9 .8252990E+07   2138368E-02  .3812E+04 -.4665E+02   .9854145  .1701103 -.0045661
T  887  9 .8297379E+07   2144562E-02  .3812E+04 -.1084E+03   .9835543  .1798519 -.0165622
T  888  9 .8242394E+07   2143425E-02  .3713E+04 -.8301E+02   .9851463  .1716100 -.0060593
T  889  9 .8239075E+07   2134361E-02  .3909E+04 -.1313E+03   .9821230  .1876151 -.0153304
T  890  9 .8170002E+07   2138036E-02  .3817E+04 -.5161E+02   .9843418  .1761606 -.0062212
T  891  9 .8241724E+07   2145838E-02  .3887E+04 -.8202E+02   .9837151  .1797020 -.0034409
T  892  9 .8120021E+07   2142183E-02  .3771E+04  .1244E+03   .9815777  .1909450  .0067308
T  893  9 .8180180E+07   2135750E-02  .3780E+04  .5667E+02   .9838830  .1786866  .0067315
T  894  9 .8224219E+07   2135839E-02  .3730E+04  .2831E+03   .9856711  .1671891  .0223690
T  895  9 .8225415E+07   2146304E-02  .3878E+04 -.1309E+02   .9837301  .1793768  .0099562
T  896  9 .8188707E+07   2136080E-02  .3826E+04 -.2638E+03   .9805163  .1920418 -.0413236
T  897  9 .8219765E+07   2135915E-02  .3887E+04  .4218E+03   .9831149  .1805143  .0299954
T  898  9 .8225378E+07   2141291E-02  .3729E+04  .2287E+03   .9840868  .1758976  .0251626
T  899  9 .8289543E+07   2141802E-02  .3731E+04 -.4215E+02   .9863004  .1647436 -.0084311
T  900  9 .8275675E+07   2140351E-02  .3676E+04 -.2430E+02   .9864847  .1638498 -.0010847
T  901  9 .8239033E+07   2136828E-02  .3679E+04 -.5270E+02   .9855297  .1694855 -.0024230
T  902  9 .8354466E+07   2137048E-02  .4037E+04  .6628E+02   .9805871  .1959836  .0062808
T  903  9 .8233701E+07   2137394E-02  .3866E+04 -.5161E+02   .9840368  .1778269 -.0070176
T  904  9 .8219821E+07   2134725E-02  .3889E+04  .1154E+03   .9808603  .1937548  .0192939
T  905  9 .8184456E+07   2136778E-02  .3899E+04  .7293E+01   .9833634  .1816450 -.0012628
T  906  9 .8175081E+07   2143313E-02  .3744E+04  .1644E+03   .9866627  .1617533  .0182360
T  907  9 .8154678E+07   2146289E-02  .3678E+04  .2730E+03   .9853455  .1692104  .0214963
T  908  9 .8213200E+07   2139608E-02  .3868E+04  .1367E+03   .9837772  .1791355  .0096353
T  909  9 .8179057E+07   2139253E-02  .3642E+04 -.4080E+02   .9857691  .1678676 -.0089245
T  910  9 .8193820E+07   2149546E-02  .3950E+04  .5924E+02   .9845593  .1750333 -.0025009
T  911  9 .8234118E+07   2140143E-02  .3559E+04 -.6690E+02   .9867850  .1618737 -.0072355
T  912  9 .8201321E+07   2145453E-02  .3813E+04  .4514E+02   .9842015  .1770490  .0010029
T  913  9 .8084222E+07   2143621E-02  .3846E+04 -.1317E+03   .9827830  .1847428  .0027620
T  914  9 .8142471E+07   2144767E-02  .3626E+04  .5679E+02   .9865081  .1609055  .0301846
T  915  9 .8182493E+07   2137797E-02  .3848E+04 -.1500E+03   .9809723  .1934305 -.0166702
T  916  9 .8284585E+07   2146127E-02  .3659E+04 -.2124E+02   .9874439  .1577695  .0079561
T  917  9 .8284087E+07   2149771E-02  .3784E+04 -.1038E+03   .9835870  .1799963 -.0125659
T  918  9 .8155921E+07   2148050E-02  .3744E+04  .5633E+02   .9859253  .1670195  .0074647
T  919  9 .8169852E+07   2148344E-02  .3790E+04  .1400E+03   .9846784  .1741474  .0090019
T  920  9 .8297156E+07   2131035E-02  .3672E+04 -.5581E+02   .9833557  .1815809 -.0063144
T  921  9 .8241219E+07   2144112E-02  .3607E+04  .1017E+03   .9873510  .1583879 -.0071626
T  922  9 .8212520E+07   2139701E-02  .3720E+04  .1519E+03   .9846185  .1746798  .0036580
T  923  9 .8177910E+07   2135374E-02  .3928E+04  .5256E+02   .9828690  .1842800  .0030603
T  924  9 .8170896E+07   2137227E-02  .3867E+04 -.4999E+03   .9846856  .1718214 -.0295253
T  925  9 .8248933E+07   2142007E-02  .3763E+04  .2988E+01   .9842617  .1766115 -.0060985
T  926  9 .8202125E+07   2144579E-02  .3887E+04  .6997E+02   .9841770  .1771151  .0050817
T  927  9 .8044245E+07   2147324E-02  .3979E+04 -.1106E+03   .9825597  .1859316 -.0024284
T  928  9 .8199027E+07   2134704E-02  .3728E+04 -.9544E+01   .9839998  .1780498  .0065293
T  929  9 .8197462E+07   2135809E-02  .3847E+04 -.1698E+02   .9843786  .1760435  .0027372
T  930  9 .8206844E+07   2136054E-02  .3785E+04 -.2882E+02   .9845617  .1749071  .0067651
T  931  9 .8220603E+07   2136660E-02  .3735E+04  .8822E+02   .9845283  .1751843 -.0038142
T  932  9 .8228101E+07   2147787E-02  .3883E+04  .7256E+02   .9836266  .1801898 -.0032280
T  933  9 .8270095E+07   2143291E-02  .3854E+04  .3654E+01   .9808387  .1946344  .0085408
T  934  9 .8146470E+07   2135441E-02  .3755E+04 -.2870E+03   .9863134  .1645781 -.0099908
T  935  9 .8238942E+07   2142789E-02  .3902E+04 -.2471E+
