============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Aluminium( 2.66 um) ======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1763  9 .7901342E+07   2686875E-02  .4522E+04  .9962E+02   .9870613  .1594859  .0165602
T 1764  9 .7909179E+07   2674109E-02  .4563E+04 -.1220E+03   .9879204  .1549429 -.0024503
T 1765  9 .7913661E+07   2673172E-02  .4828E+04 -.1361E+03   .9852902  .1707806 -.0061053
T 1766  9 .7888802E+07   2673986E-02  .4401E+04 -.2292E+03   .9887074  .1479882 -.0236049
T 1767  9 .7889914E+07   2682050E-02  .5128E+04  .1638E+03   .9791233  .2031849  .0057840
T 1768  9 .7934651E+07   2669397E-02  .4695E+04  .3951E+03   .9853170  .1695612  .0199861
T 1769  9 .7994311E+07   2676346E-02  .4414E+04  .2303E+03   .9885830  .1502630  .0111691
T 1770  9 .7998350E+07   2673035E-02  .5327E+04 -.2803E+03   .9760350  .2166311 -.0206531
T 1771  9 .7870393E+07   2682783E-02  .5029E+04  .1411E+01   .9794514  .2013266  .0119398
T 1772  9 .7908715E+07   2686770E-02  .4863E+04  .1667E+03   .9836341  .1794135  .0165753
T 1773  9 .8013324E+07   2674100E-02  .4858E+04  .1250E+03   .9810647  .1936761  .0012449
T 1774  9 .7793916E+07   2662232E-02  .5409E+04  .6189E+03   .9627462  .2538702  .0931111
T 1775  9 .7961822E+07   2671608E-02  .4924E+04  .9018E+02   .9846579  .1743107 -.0080363
T 1776  9 .7968988E+07   2668461E-02  .4875E+04 -.2370E+02   .9831595  .1827319 -.0025192
T 1777  9 .7928601E+07   2666686E-02  .4696E+04  .1788E+03   .9844837  .1751692  .0103737
T 1778  9 .7876965E+07   2664117E-02  .4657E+04  .2530E+02   .9861238  .1656163  .0114509
T 1779  9 .7966064E+07   2669372E-02  .4181E+04  .3095E+03   .9904137  .1352295  .0281732
T 1780  9 .7896318E+07   2685301E-02  .4547E+04  .5197E+02   .9840012  .1780460  .0064214
T 1781  9 .7983579E+07   2666108E-02  .4626E+04  .3846E+03   .9861288  .1651767  .0163296
T 1782  9 .8052532E+07   2679410E-02  .4508E+04  .2227E+03   .9846067  .1745504  .0090440
T 1783  9 .7939737E+07   2680697E-02  .4671E+04  .5460E+02   .9864324  .1638767 -.0097769
T 1784  9 .7964118E+07   2673295E-02  .4719E+04  .2654E+03   .9833083  .1798197  .0277440
T 1785  9 .7951085E+07   2681478E-02  .4687E+04 -.4950E+03   .9871512  .1596549 -.0065484
T 1786  9 .7965788E+07   2675673E-02  .4563E+04  .1120E+03   .9860837  .1648660  .0214053
T 1787  9 .7978727E+07   2676600E-02  .4568E+04 -.1148E+03   .9860427  .1660109 -.0126550
T 1788  9 .7948146E+07   2666906E-02  .4786E+04  .4456E+03   .9889898  .1479196 -.0043559
T 1789  9 .7919174E+07   2682747E-02  .4530E+04 -.4512E+02   .9885811  .1506064  .0050216
T 1790  9 .8065945E+07   2667255E-02  .5096E+04 -.5232E+02   .9795167  .2013627  .0001387
T 1791  9 .7926466E+07   2663022E-02  .4387E+04  .1328E+03   .9876990  .1563064 -.0043534
T 1792  9 .7918736E+07   2674029E-02  .4790E+04  .1160E+03   .9855779  .1688182  .0116917
T 1793  9 .7822051E+07   2666966E-02  .4873E+04 -.7680E+02   .9833439  .1815760  .0080610
T 1794  9 .7810743E+07   2669616E-02  .4420E+04  .9177E+02   .9866977  .1624217  .0068444
T 1795  9 .7941590E+07   2672774E-02  .4523E+04  .1778E+03   .9867644  .1605221  .0229928
T 1796  9 .7963045E+07   2663288E-02  .4605E+04 -.3847E+03   .9847227  .1719991 -.0271579
T 1797  9 .8007523E+07   2668552E-02  .3131E+04  .3387E+03   .9943897  .1041211  .0186530
T 1798  9 .8029573E+07   2661033E-02  .4652E+04 -.1215E+03   .9851326  .1713897 -.0118054
T 1799  9 .7950761E+07   2669319E-02  .5009E+04 -.2336E+02   .9795547  .2010429 -.0073755
T 1800  9 .7857525E+07   2675433E-02  .4932E+04  .3706E+03   .9797653  .1980702  .0287774
T 1801  9 .7916903E+07   2674068E-02  .4451E+04  .2279E+03   .9877149  .1561875  .0049715
T 1802  9 .7875854E+07   2665476E-02  .4529E+04  .7645E+02   .9867394  .1623121  .0004740
T 1803  9 .8072295E+07   2666183E-02  .4565E+04  .2832E+01   .9876404  .1567148  .0026345
T 1804  9 .7771931E+07   2666358E-02  .4950E+04  .9060E+03   .9641839  .2235821  .1426898
T 1805  9 .7997150E+07   2669977E-02  .4824E+04 -.3507E+03   .9803701  .1958710 -.0225598
T 1806  9 .7978194E+07   2670204E-02  .4342E+04 -.3806E+01   .9868863  .1612954 -.0062702
T 1807  9 .7848367E+07   2666656E-02  .4899E+04 -.2884E+03   .9815793  .1897688 -.0221347
T 1808  9 .7907230E+07   2660061E-02  .4715E+04 -.3677E+03   .9880318  .1478702 -.0439040
T 1809  9 .7846075E+07   2679669E-02  .4365E+04 -.1707E+03   .9869378  .1610002  .0057248
T 1810  9 .7772608E+07   2667581E-02  .4319E+04 -.6184E+03   .9875718  .1568225 -.0104260
T 1811  9 .7794189E+07   2680072E-02  .4527E+04 -.6832E+02   .9866822  .1626598  .0001393
T 1812  9 .7990090E+07   2680658E-02  .4659E+04  .3460E+03   .9860988  .1638264  .0277511
T 1813  9 .7804294E+07   2683932E-02  .5087E+04 -.1599E+03   .9807431  .1945528 -.0170961
T 1814  9 .8011736E+07   2668416E-02  .5230E+04  .3432E+03   .9784980  .2059403  .0114155
T 1815  9 .7970015E+07   2675754E-02  .4825E+04 -.1035E+02   .9845555  .1750714  .0006876
T 1816  9 .7921387E+07   2672889E-02  .4646E+04 -.1938E+03   .9871319  .1593182 -.0137245
T 1817  9 .7893988E+07   2681003E-02  .4980E+04 -.1807E+03   .9815924  .1909051 -.0056168
T 1818  9 .7977630E+07   2667368E-02  .4710E+04  .2837E+02   .9852526  .1704608  .0148459
T 1819  9 .7948429E+07   2672202E-02  .4705E+04 -.2477E+03   .9839794  .1782378 -.0039862
T 1820  9 .7590950E+07   2671401E-02  .5123E+04  .4320E+03   .9208573  .2970471  .2525567
T 1821  9 .7966825E+07   2684323E-02  .4704E+04 -.7185E+02   .9840762  .1776342 -.0063392
T 1822  9 .7810598E+07   2664430E-02  .4837E+04  .1599E+03   .9864527  .1634915  .0134742
T 1823  9 .7988970E+07   2663655E-02  .4442E+04 -.1880E+03   .9867763  .1619640 -.0063363
T 1824  9 .7938600E+07   2685586E-02  .4880E+04 -.2433E+03   .9841322  .1751471 -.0284135
T 1825  9 .7902845E+07   2683993E-02  .4510E+04  .3023E+03   .9874176  .1564630  .0229322
T 1826  9 .7964210E+07   2674991E-02  .4378E+04 -.3655E+03   .9873672  .1533095 -.0400268
T 1827  9 .7964504E+07   2661682E-02  .4526E+04  .2947E+03   .9858552  .1653064  .0276278
T 1828  9 .7995422E+07   2667285E-02  .4389E+04  .9506E+03   .9857830  .1601065  .0509679
T 1829  9 .7921848E+07   2660344E-02  .4694E+04  .2225E+03   .9845198  .1743540  .0179316
T 1830  9 .7909346E+07   2674887E-02  .4912E+04  .8106E+02   .9832879  .1820548 -.0009887
T 1831  9 .7722420E+07   2682846E-02  .4277E+04  .1327E+04   .9839624  .1238245  .1283957
T 1832  9 .7968833E+07   2684575E-02  .4802E+04 -.1982E+01   .9850899  .1720247  .0023027
T 1833  9 .7969335E+07   2661378E-02  .4498E+04  .7346E+02   .9898416  .1418339  .0098363
T 1834  9 .7892349E+07   2681776E-02  .4736E+04 -.7339E+03   .9835482  .1757352 -.0418339
T 1835  9 .8074657E+07   2667981E-02  .4530E+04 -.2199E+03   .9872319  .1590829  .0081128
T 1836  9 .7837604E+07   2682987E-02  .4340E+04 -.2689E+03   .9881587  .1533637 -.0046802
T 1837  9 .7826030E+07   2673550E-02  .5128E+04  .2066E+04   .9790525  .1848530  .0853553
T 1838  9 .7965751E+07   2673790E-02  .4326E+04 -.6154E+02   .9862840  .1643977 -.0147429
T 1839  9 .7905020E+07   2669061E-02  .4826E+04  .3619E+02   .9823654  .1867505  .0090789
T 1840  9 .7850194E+07   2684146E-02  .4924E+04 -.1195E+02   .9841717  .1769915 -.0089471
T 1841  9 .8059552E+07   2671907E-02  .4324E+04 -.2836E+03   .9861537  .1653331 -.0128792
T 1842  9 .7946349E+07   2675570E-02  .5124E+04  .3186E+03   .9816817  .1901714  .0116524
T 1843  9 .7893747E+07   2687002E-02  .4646E+04 -.1466E+03   .9852373  .1690354 -.0271003
T 1844  9 .7856659E+07   2683810E-02  .4618E+04 -.1926E+03   .9857305  .1680093 -.0104078
T 1845  9 .8102139E+07   2668846E-02  .4841E+04  .1912E+03   .9818420  .1890526  .0156648
T 1846  9 .8005964E+07   2681075E-02  .4778E+04 -.6524E+02   .9866395  .1623496 -.0136044
T 1847  9 .7961292E+07   2683632E-02  .4663E+04 -.2038E+03   .9859380  .1646915 -.0283371
T 1848  9 .8052160E+07   2666099E-02  .4410E+04 -.2168E+02   .9890350  .1460930  .0216027
T 1849  9 .7910679E+07   2684558E-02  .5121E+04 -.1117E+03   .9814993  .1911660 -.0107113
T 1850  9 .7933068E+07   2671390E-02  .4897E+04 -.2260E+03   .9828822  .1823190 -.0265014
T 1851  9 .7816819E+07   2675827E-02  .4418E+04  .1840E+03   .9881184  .1535938 -.0055578
T 1852  9 .7975086E+07   2676783E-02  .4869E+04 -.8566E+02   .9785630  .2056802  .0104970
T 1853  9 .6420225E+07   2680368E-02  .9047E+04  .3528E+04   .8664777  .4439781  .2282538
T 1854  9 .7983396E+07   2679145E-02  .4930E+04  .1056E+02   .9764468  .2156298  .0074425
T 1855  9 .8091184E+07   2679726E-02  .4760E+04 -.1007E+03   .9824154  .1860714 -.0154088
T 1856  9 .7935135E+07   2683985E-02  .4225E+04 -.3251E+03   .9896982  .1429633 -.0076828
T 1857  9 .7935839E+07   2663493E-02  .4700E+04  .5298E+02   .9851440  .1715553  .0077505
T 1858  9 .7986351E+07   2667486E-02  .4853E+04 -.1972E+03   .9810017  .1919628 -.0280359
T 1859  9 .7958233E+07   2672782E-02  .4911E+04 -.5274E+03   .9813233  .1874524 -.0431982
T 1860  9 .7851315E+07   2684366E-02  .4730E+04 -.7731E+02   .9850717  .1721437 -.0004895
T 1861  9 .7890589E+07   2683125E-02  .4646E+04  .3039E+03   .9862399  .1616739  .0345321
T 1862  9 .7919962E+07   2668639E-02  .4812E+04 -.9130E+02   .9842093  .1764282 -.0143262
T 1863  9 .7819374E+07   2684432E-02  .5292E+04 -.2161E+03   .9787778  .2048502 -.0055171
T 1864  9 .7753053E+07   2686258E-02  .4828E+04 -.9592E+02   .9843816  .1760481 -.0000502
T 1865  9 .7881622E+07   2685399E-02  .4656E+04  .7127E+02   .9850407  .1720787  .0091455
T 1866  9 .7945416E+07   2683584E-02  .5113E+04  .2128E+03   .9774549  .2110263  .0070652
T 1867  9 .7927876E+07   2677545E-02  .4673E+04  .1607E+03   .9852159  .1709404  .0113571
T 1868  9 .8011899E+07   2665559E-02  .4859E+04 -.1824E+03   .9823262  .1864311 -.0166961
T 1869  9 .7895854E+07   2662885E-02  .4854E+04  .2964E+03   .9829755  .1828845  .0176746
T 1870  9 .7949171E+07   2669367E-02  .5247E+04  .1958E+03   .9745858  .2239730 -.0043103
T 1871  9 .7946272E+07   2675094E-02  .4687E+04  .8609E+02   .9794327  .2005665  .0220168
T 1872  9 .7909273E+07   2674518E-02  .4574E+04 -.1704E+03   .9866544  .1615915 -.0200315
T 1873  9 .7922126E+07   2681981E-02  .5130E+04  .1942E+03   .9793196  .1968416  .0467600
T 1874  9 .7881830E+07   2670917E-02  .4814E+04 -.4384E+03   .9827147  .1795032 -.0452812
T 1875  9 .7909850E+07   2660712E-02  .4469E+04  .1660E+03   .9886665  .1485590  .0216529
T 1876  9 .7927723E+07   2662464E-02  .4899E+04  .3781E+03   .9775635  .2099722  .0167741
T 1877  9 .8089938E+07   2660908E-02  .4658E+04  .1435E+03   .9844974  .1751736  .0088936
T 1878  9 .7820662E+07   2671029E-02  .5060E+04 -.2245E+03   .9799110  .1988440 -.0153494
T 1879  9 .7817218E+07   2680134E-02  .4966E+04 -.8583E+03   .9889286  .1326267 -.0665610
T 1880  9 .7901312E+07   2685281E-02  .4391E+04 -.1129E+03   .9891043  .1471293  .0050576
T 1881  9 .7875626E+07   2684998E-02  .4743E+04 -.1841E+03   .9867986  .1618321 -.0062309
T 1882  9 .7937575E+07   2684935E-02  .4737E+04 -.1106E+03   .9837261  .1791685  .0134794
T 1883  9 .7995366E+07   2679896E-02  .4721E+04  .4412E+01   .9848866  .1731971  .0010868
T 1884  9 .7962477E+07   2662238E-02  .4952E+04  .4505E+03   .9774879  .2065733  .0429530
T 1885  9 .7946994E+07   2681220E-02  .4754E+04 -.1668E+03   .9830385  .1827047 -.0159465
T 1886  9 .7942834E+07   2663611E-02  .4974E+04 -.1521E+02   .9820550  .1885772 -.0025833
T 1887  9 .7936294E+07   2662848E-02  .4880E+04 -.5361E+03   .9837154  .1764366 -.0342647
T 1888  9 .7926940E+07   2677910E-02  .4298E+04 -.3843E+03   .9884459  .1499689 -.0219987
T 1889  9 .7861132E+07   2662906E-02  .5004E+04 -.8514E+01   .9826078  .1850391  .0155718
T 1890  9 .7975754E+07   2664791E-02  .4643E+04  .1725E+03   .9867706  .1606818  .0215670
T 1891  9 .7951819E+07   2680781E-02  .4806E+04  .1763E+03   .9853758  .1703256  .0048747
T 1892  9 .7979102E+07   2679805E-02  .4677E+04 -.4971E+02   .9864024  .1638162 -.0132086
T 1893  9 .7858430E+07   2682223E-02  .5155E+04 -.2226E+03   .9801420  .1980593 -.0096987
T 1894  9 .7879744E+07   2685841E-02  .4713E+04 -.3356E+03   .9847293  .1723998 -.0242185
T 1895  9 .7875276E+07   2671914E-02  .4589E+04  .1530E+03   .9850762  .1709712  .0198420
T 1896  9 .7914436E+07   2680802E-02  .4729E+04  .3620E+02   .9841044  .1774120 -.0079681
T 1897  9 .7860609E+07   2670210E-02  .4871E+04  .1131E+03   .9838861  .1777509  .0193079
T 1898  9 .7863561E+07   2668553E-02  .4230E+04 -.2986E+03   .9935627  .1066300 -.0382514
T 1899  9 .7920579E+07   2661884E-02  .4803E+04 -.1516E+03   .9846884  .1730459 -.0210694
T 1900  9 .7948298E+07   2679787E-02  .4847E+04  .1195E+03   .9831267  .1826290  .0104186
T 1901  9 .7980168E+07   2660489E-02  .4218E+04  .4832E+03   .9919491  .1178960  .0462333
T 1902  9 .7887608E+07   2685498E-02  .4538E+04  .1185E+03   .9886795  .1486355  .0205030
T 1903  9 .7980280E+07   2668376E-02  .4345E+04  .1301E+03   .9884624  .1507949  .0142479
T 1904  9 .7873366E+07   2684674E-02  .4593E+04  .1571E+03   .9862437  .1648910  .0115926
T 1905  9 .7961121E+07   2680380E-02  .5054E+04 -.1804E+03   .9807080  .1949383  .0145240
T 1906  9 .7991089E+07   2665907E-02  .5392E+04  .7020E+03   .9789530  .2011800  .0343167
T 1907  9 .8012828E+07   2664424E-02  .4769E+04 -.2876E+02   .9825172  .1861145  .0046133
T 1908  9 .7983206E+07   2679765E-02  .4839E+04  .1851E+02   .9861454  .1658115 -.0048725
T 1909  9 .7966971E+07   2681899E-02  .5111E+04  .5833E+03   .9824800  .1847805  .0242721
T 1910  9 .7806353E+07   2682466E-02  .5888E+04 -.6811E+01   .9735925  .2282918 -.0006997
T 1911  9 .8091652E+07   2663200E-02  .4856E+04 -.8461E+02   .9829370  .1839425 -.0001644
T 1912  9 .7921309E+07   2674006E-02  .4642E+04 -.1871E+03   .9841916  .1768654 -.0092457
T 1913  9 .7974570E+07   2676172E-02  .4661E+04 -.1073E+03   .9827986  .1818237  .0323591
T 1914  9 .8005342E+07   2662822E-02  .4796E+04  .2775E+03   .9815070  .1906956  .0167092
T 1915  9 .7888894E+07   2685771E-02  .4256E+04 -.2443E+03   .9886192  .1481993 -.0258663
T 1916  9 .8033426E+07   2672596E-02  .4587E+04 -.1625E+03   .9847145  .1731024 -.0193122
T 1917  9 .8015117E+07   2672458E-02  .4484E+04  .2460E+03   .9841041  .1754646  .0274079
T 1918  9 .8096527E+07   2666419E-02  .4801E+04 -.4729E+02   .9858796  .1664075 -.0187057
T 1919  9 .7897876E+07   2667564E-02  .4266E+04  .6764E+03   .9864325  .1571900  .0473528
T 1920  9 .7946545E+07   2684948E-02  .4644E+04 -.6424E+02   .9856733  .1668104 -.0249505
T 1921  9 .7778485E+07   2683711E-02  .5112E+04  .1488E+03   .9774973  .2103134  .0163491
T 1922  9 .7888432E+07   2675395E-02  .4663E+04  .1040E+03   .9770064  .2131839  .0033410
T 1923  9 .7934504E+07   2668383E-02  .4755E+04 -.4238E+03   .9835657  .1794435 -.0199636
T 1924  9 .7933157E+07   2668722E-02  .3926E+04 -.1322E+04   .9881067  .1478023 -.0424232
T 1925  9 .7889545E+07   2667675E-02  .4171E+04  .3878E+02   .9894723  .1445768  .0064905
T 1926  9 .7955707E+07   2662343E-02  .4353E+04  .3113E+02   .9906106  .1362464  .0112908
T 1927  9 .7984794E+07   2665431E-02  .4644E+04  .9482E+02   .9853385  .1704796  .0066962
T 1928  9 .7954618E+07   2679049E-02  .4922E+04  .1705E+03   .9829948  .1835466  .0056447
T 1929  9 .7877281E+07   2676747E-02  .4931E+04 -.2185E+03   .9837564  .1786595 -.0174378
T 1930  9 .7913813E+07   2679751E-02  .4790E+04  .2779E+03   .9838552  .1785877  .0116330
T 1931  9 .7957245E+07   2664730E-02  .4582E+04 -.4120E+03   .9849160  .1709618 -.0266929
T 1932  9 .7885602E+07   2672358E-02  .4660E+04  .2857E+03   .9861248  .1644218  .0228753
T 1933  9 .7935136E+07   2678017E-02  .4508E+04 -.1255E+02   .9855560  .1691881  .0073993
T 1934  9 .8044957E+07   2679571E-02  .4312E+04  .1493E+03   .9883038  .1508668  .0222452
T 1935  9 .8016872E+07   2666917E-02  .4603E+04 -.7413E+03   .9823795  .1849569 -.0268609
T 1936  9 .7979782E+07   2669429E-02  .4655E+04 -.2348E+03   .9852533  .1699059 -.0201954
T 1937  9 .7887351E+07   2670443E-02  .4652E+04  .1514E+03   .9834201  .1811021  .0093251
T 1938  9 .7970365E+07   2670728E-02  .4372E+04  .1955E+02   .9907492  .1355593 -.0063027
T 1939  9 .7879500E+07   2667941E-02  .4721E+04  .2299E+03   .9866820  .1617237  .0174401
T 1940  9 .7957839E+07   2670880E-02  .4783E+04  .1219E+03   .9832006  .1824988  .0032732
T 1941  9 .7926871E+07   2682503E-02  .4559E+04  .5957E+03   .9870988  .1568731  .0320429
T 1942  9 .7854457E+07   2680416E-02  .4101E+04 -.3809E+03   .9911694  .1307496 -.0220854
T 1943  9 .8004965E+07   2661612E-02  .4704E+04  .4505E+02   .9845089  .1753330 -.0007985
T 1944  9 .7975767E+07   2666718E-02  .4468E+04 -.5728E+03   .9858236  .1616485 -.0449619
T 1945  9 .7914615E+07   2670167E-02  .4501E+04  .2071E+01   .9857943  .1678999 -.0043817
T 1946  9 .7848107E+07   2672201E-02  .4745E+04  .1446E+03   .9861923  .1655016 -.0058361
T 1947  9 .7996116E+07   2663592E-02  .4531E+04  .9665E+02   .9883946  .1518805  .0028856
T 1948  9 .7914684E+07   2663849E-02  .4599E+04  .7750E+03   .9822007  .1859213  .0267424
T 1949  9 .8046383E+07   2661843E-02  .4827E+04 -.2172E+03   .9833807  .1810113 -.0140457
T 1950  9 .8009509E+07   2683489E-02  .4646E+04  .1334E+03   .9837749  .1791067  .0103781
T 1951  9 .7865752E+07   2665955E-02  .4934E+04 -.3309E+03   .9802086  .1962355 -.0261298
T 1952  9 .7858989E+07   2679887E-02  .3961E+04 -.6116E+03   .9911343  .1266259 -.0402324
T 1953  9 .8012378E+07   2662864E-02  .4571E+04 -.1156E+03   .9878414  .1549955 -.0120708
T 1954  9 .7952815E+07   2683038E-02  .4533E+04  .2344E+03   .9866024  .1612327  .0248948
T 1955  9 .7858449E+07   2681072E-02  .4398E+04  .4983E+03   .9869275  .1568788  .0369212
T 1956  9 .8020384E+07   2663959E-02  .4562E+04 -.3052E+03   .9871350  .1591800 -.0150441
T 1957  9 .8041470E+07   2667668E-02  .5526E+04  .7417E+03   .9788610  .1998995  .0432596
T 1958  9 .8139958E+07   2666345E-02  .4255E+04 -.7903E+02   .9901190  .1402253 -.0011278
T 1959  9 .8066008E+07   2677768E-02  .4774E+04  .2295E+03   .9838121  .1784886  .0159876
T 1960  9 .7935774E+07   2680436E-02  .4854E+04 -.2575E+03   .9824649  .1853648 -.0200633
T 1961  9 .7937524E+07   2676621E-02  .4607E+04 -.5667E+02   .9876239  .1566772 -.0071676
T 1962  9 .7939792E+07   2685676E-02  .4545E+04 -.8882E+02   .9868400  .1605634  .0191344
T 1963  9 .8010463E+07   2662225E-02  .4573E+04 -.1200E+03   .9839280  .1785443 -.0027464
T 1964  9 .7943102E+07   2679940E-02  .5105E+04  .3469E+03   .9805877  .1948437  .0219938
T 1965  9 .7954098E+07   2664068E-02  .4948E+04  .5790E+03   .9821744  .1825925  .0446482
T 1966  9 .7985164E+07   2676528E-02  .4665E+04 -.1307E+03   .9847610  .1736828 -.0089486
T 1967  9 .7813853E+07   2684865E-02  .4699E+04 -.4060E+03   .9747892  .2153791 -.0582917
T 1968  9 .7928659E+07   2682640E-02  .4595E+04 -.2144E+03   .9856915  .1672465 -.0209976
T 1969  9 .7855648E+07   2662505E-02  .4975E+04  .2468E+03   .9807085  .1937392  .0260005
T 1970  9 .7802171E+07   2684352E-02  .5607E+04 -.3181E+03   .9770308  .2129445 -.0080866
T 1971  9 .7892047E+07   2663405E-02  .4749E+04 -.1388E+03   .9842291  .1768981  .0002418
T 1972  9 .8027996E+07   2660965E-02  .4598E+04 -.5320E+02   .9866633  .1626428 -.0065403
T 1973  9 .7891483E+07   2681886E-02  .4741E+04 -.3249E+03   .9826006  .1815093 -.0393746
T 1974  9 .7949731E+07   2670762E-02  .4586E+04 -.2488E+03   .9883674  .1514472 -.0139121
T 1975  9 .7973510E+07   2670802E-02  .4860E+04 -.1449E+03   .9812462  .1920893 -.0160499
T 1976  9 .7961421E+07   2667416E-02  .4509E+04 -.1554E+03   .9853469  .1692406 -.0211908
T 1977  9 .8028613E+07   2686947E-02  .5020E+04  .3920E+02   .9816482  .1905348  .0079525
T 1978  9 .7916985E+07   2675124E-02  .5005E+04  .7338E+02   .9803229  .1973265 -.0054090
T 1979  9 .7878970E+07   2680460E-02  .4598E+04  .6152E+02   .9864885  .1637857  .0038354
T 1980  9 .8064689E+07   2663263E-02  .4456E+04 -.1910E+03   .9866045  .1620399 -.0188287
T 1981  9 .7954549E+07   2661955E-02  .4905E+04  .2265E+03   .9832070  .1821690  .0108817
T 1982  9 .7900468E+07   2677221E-02  .4992E+04  .5534E+02   .9814826  .1913987  .0076451
T 1983  9 .7940564E+07   2670819E-02  .4739E+04 -.1667E+03   .9839678  .1781341 -.0086925
T 1984  9 .7952049E+07   2662290E-02  .4864E+04  .1197E+03   .9831072  .1827802 -.0095703
T 1985  9 .8098672E+07   2666448E-02  .4686E+04  .1863E+02   .9849917  .1721265  .0127994
T 1986  9 .7924876E+07   2678529E-02  .4842E+04  .2035E+03   .9788228  .2037481  .0198149
T 1987  9 .7966415E+07   2685644E-02  .3753E+04 -.4210E+02   .9935046  .1132936 -.0106376
T 1988  9 .7782089E+07   2660670E-02  .5209E+04 -.2183E+03   .9817596  .1901185  .0017611
T 1989  9 .7907952E+07   2684902E-02  .4814E+04  .2147E+03   .9839591  .1783126  .0053959
T 1990  9 .7950062E+07   2682117E-02  .4908E+04 -.2315E+02   .9826632  .1852008  .0085839
T 1991  9 .7956688E+07   2660919E-02  .4385E+04  .5961E+02   .9869378  .1606703  .0117841
T 1992  9 .7993905E+07   2660936E-02  .4247E+04  .7918E+02   .9927084  .1203449  .0068656
T 1993  9 .7974401E+07   2662949E-02  .4344E+04  .4290E+03   .9879843  .1531490  .0207946
T 1994  9 .7886128E+07   2683464E-02  .5147E+04  .2321E+03   .9801302  .1969980  .0231630
T 1995  9 .7900047E+07   2683132E-02  .4751E+04 -.5354E+02   .9842321  .1760297 -.0173407
T 1996  9 .7847458E+07   2681158E-02  .4941E+04  .2741E+03   .9816468  .1892118  .0238432
